b X
l X
i X
s X
h X
e X
d X
, X
G X
E X
C X
, X
m O
o O
d O
e O
l O
s O
, X
( X
, X
C X
h X
o X
l X
- X
l X
a X
m X
p X
a X
t X
t X
, X
a O
n O
d O
, X
N X
g X
, X
, X
, X
2 X
0 X
1 X
8 X
b X
, X
; X
, X
J X
u X
n X
c X
z X
y X
s X
- X
D X
o X
w X
m X
u X
n X
t X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
8 X
, X
; X
, X
G X
r X
u X
n X
d X
k X
i X
e X
w X
i X
c X
z X
, X
a O
n O
d O
, X
J X
u X
n X
c X
z X
y X
s X
- X
D X
o X
w X
m X
u X
n X
t X
, X
, X
, X
2 X
0 X
1 X
8 X
, X
) X
, X
, X
, X
w O
e O
, X
r X
e X
l X
y X
, X
o O
n O
, X
t O
w O
o O
, X
d O
a O
t O
a O
s O
e O
t O
s O
, X
f O
o O
r O
, X
t O
r O
a O
i O
n O
i O
n O
g O
, X
: X
, X
L X
a X
n X
g X
- X
8 X
, X
L X
e X
a X
r X
n X
e X
r X
, X
C X
o X
r X
p X
o X
r X
a X
3 X
, X
v X
2 X
, X
. X
0 X
, X
( X
, X
M X
i X
z X
u X
m X
o X
t X
o X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
1 X
, X
) X
, X
a O
n O
d O
, X
N X
U X
C X
L X
E X
, X
( X
, X
D X
a X
h X
l X
m X
e X
i X
e X
r X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
3 X
, X
) X
 
6 X
, X
. X
1 X
, X
T X
a X
g X
- X
s X
e X
t X
, X
e X
x X
t X
e X
n X
s X
i X
o X
n X
, X
e O
x O
p O
e O
r O
i O
m O
e O
n O
t O
, X
I X
n X
, X
t O
h O
i O
s O
, X
e O
x O
p O
e O
r O
i O
m O
e O
n O
t O
, X
, X
, X
w O
e O
, X
c X
o X
n X
s X
i X
d X
e X
r X
e X
d X
, X
t O
h O
e O
, X
4 X
, X
m O
o O
s O
t O
, X
f X
r X
e X
q X
u X
e X
n X
t X
, X
t X
a X
g X
s X
, X
t O
h O
a O
t O
, X
o X
c X
c X
u X
r X
, X
i O
n O
, X
a O
t O
, X
l X
e X
a X
s X
t X
, X
t O
w O
o O
, X
o O
f O
, X
o O
u O
r O
, X
d O
a O
t O
a O
s O
e O
t O
s O
, X
: X
, X
‘ X
N X
a X
m X
e X
’ X
, X
, X
, X
‘ X
D X
a X
t X
e X
’ X
, X
, X
, X
‘ X
L X
o X
c X
a X
t X
i X
o X
n X
’ X
, X
a O
n O
d O
, X
‘ X
H X
o X
s X
p X
i X
t X
a X
l X
’ X
, X
( X
, X
T X
a X
b X
l X
e X
, X
3 X
, X
s X
u X
m X
m X
a X
r X
i X
z X
e X
s X
, X
t O
h O
e O
i O
r O
, X
s O
t O
a O
t O
i O
s O
t O
i O
c O
s O
, X
) X
 
T X
h X
e X
, X
e X
n X
c X
o X
d X
e X
r X
, X
a O
n O
d O
, X
d X
e X
c X
o X
d X
e X
r X
, X
L X
S X
T X
M X
s X
, X
h O
a O
v O
e O
, X
2 X
, X
l X
a X
y X
e X
r X
s X
, X
w O
i O
t O
h O
, X
1 X
2 X
8 X
, X
d X
i X
m X
e X
n X
s X
i X
o X
n X
a X
l X
, X
h X
i X
d X
d X
e X
n X
, X
s X
t X
a X
t X
e X
s X
, X
w O
i O
t O
h O
, X
a O
, X
d X
r X
o X
p X
o X
u X
t X
, X
r X
a X
t X
e X
, X
o O
f O
, X
0 X
, X
. X
1 X
 
F X
u X
l X
l X
, X
m O
o O
d O
e O
l O
, X
t O
r O
a O
i O
n O
i O
n O
g O
, X
t X
a X
k X
e X
s X
, X
a O
b O
o O
u O
t O
, X
1 X
9 X
, X
h X
o X
u X
r X
s X
, X
o O
n O
, X
A X
M X
R X
, X
2 X
, X
. X
0 X
, X
a O
n O
d O
, X
7 X
, X
h X
o X
u X
r X
s X
, X
o O
n O
, X
A X
M X
R X
, X
1 X
, X
. X
0 X
, X
, X
, X
u O
s O
i O
n O
g O
, X
t O
w O
o O
, X
G X
e X
F X
o X
r X
c X
e X
, X
G X
T X
X X
, X
T X
I X
T X
A X
N X
, X
X X
, X
G X
P X
U X
s X
 
T X
h X
e X
, X
l X
a X
s X
t X
, X
s X
t X
a X
t X
e X
, X
o O
f O
, X
e X
n X
c X
o X
d X
e X
d X
, X
s X
o X
u X
r X
c X
e X
, X
a O
n O
d O
, X
h X
y X
p X
o X
t X
h X
e X
s X
i X
s X
, X
s X
e X
q X
u X
e X
n X
c X
e X
, X
a O
n O
d O
, X
t O
h O
e O
, X
p O
r O
e O
v O
i O
o O
u O
s O
, X
o X
u X
t X
p X
u X
t X
, X
d X
i X
s X
t X
r X
i X
b X
u X
t X
i X
o X
n X
, X
a O
r O
e O
, X
c X
o X
n X
c X
a X
t X
e X
- X
n X
a X
t X
e X
d X
, X
t O
o O
, X
f X
o X
r X
m X
, X
t O
h O
e O
, X
i O
n O
p O
u O
t O
, X
t O
o O
, X
a O
, X
h X
i X
g X
h X
e X
r X
- X
l X
e X
v X
e X
l X
, X
r X
e X
g X
u X
l X
a X
t X
o X
r X
, X
T X
r X
e X
e X
- X
L X
S X
T X
M X
, X
o O
f O
, X
s O
i O
z O
e O
, X
2 X
5 X
6 X
 
W X
e X
, X
n X
o X
t X
i X
c X
e X
, X
a O
l O
s O
o O
, X
t O
h O
a O
t O
, X
c X
o X
m X
b X
i X
n X
i X
n X
g X
, X
a O
l O
l O
, X
e X
n X
r X
i X
c X
h X
m X
e X
n X
t X
s X
, X
( X
, X
A X
l X
l X
, X
k X
e X
y X
w X
o X
r X
d X
s X
, X
) X
, X
p X
r X
o X
v X
i X
d X
e X
s X
, X
a O
, X
m X
o X
d X
e X
s X
t X
, X
i X
n X
c X
r X
e X
a X
s X
e X
, X
i O
n O
, X
p O
e O
r O
f O
o O
r O
m O
a O
n O
c O
e O
, X
o O
v O
e O
r O
, X
e X
m X
b X
e X
d X
d X
i X
n X
g X
s X
, X
o O
n O
l O
y O
, X
a O
s O
, X
s O
h O
o O
w O
n O
, X
b O
y O
, X
t O
h O
e O
, X
r O
e O
s O
u O
l O
t O
s O
, X
f O
o O
r O
, X
Y X
a X
h X
o X
o X
- X
A X
n X
s X
w X
e X
r X
s X
4 X
, X
, X
, X
G X
E X
O X
, X
a O
n O
d O
, X
S X
e X
n X
t X
e X
n X
c X
e X
s X
, X
I X
n X
v X
o X
l X
v X
i X
n X
g X
, X
C X
o X
m X
p X
o X
s X
i X
t X
i X
o X
n X
a X
l X
, X
K X
n X
o X
w X
l X
e X
d X
g X
e X
 
A X
s X
, X
e X
x X
p X
e X
c X
t X
e X
d X
, X
, X
, X
t O
h O
e O
, X
c X
o X
m X
b X
i X
n X
a X
t X
i X
o X
n X
, X
o O
f O
, X
t O
h O
e O
, X
e X
x X
i X
s X
t X
i X
n X
g X
, X
m O
o O
d O
e O
l O
s O
, X
w O
i O
t O
h O
, X
I X
W X
S X
L X
T X
, X
a O
c O
h O
i O
e O
v O
e O
s O
, X
h O
i O
g O
h O
e O
r O
, X
F O
1 O
, X
s O
c O
o O
r O
e O
s O
, X
t O
h O
a O
n O
, X
t O
h O
e O
, X
c X
o X
m X
b X
i X
n X
a X
t X
i X
o X
n X
, X
w O
i O
t O
h O
, X
T X
r X
a X
n X
s X
C X
a X
p X
- X
S X
, X
a O
s O
, X
I X
W X
S X
L X
T X
, X
a O
c O
h O
i O
e O
v O
e O
s O
, X
a O
, X
h O
i O
g O
h O
e O
r O
, X
p O
r O
e O
c O
i O
s O
i O
o O
n O
, X
t O
h O
a O
n O
, X
T X
r X
a X
n X
s X
C X
a X
p X
- X
S X
 
I X
n X
, X
t O
h O
e O
, X
H X
F X
F X
N X
, X
b X
l X
o X
c X
k X
, X
, X
, X
t O
h O
e O
, X
d X
i X
m X
e X
n X
s X
i X
o X
n X
, X
o O
f O
, X
t O
h O
e O
, X
q X
u X
e X
r X
y X
, X
, X
, X
k X
e X
y X
, X
a O
n O
d O
, X
v O
a O
l O
u O
e O
, X
m X
a X
t X
r X
i X
c X
e X
s X
, X
a O
r O
e O
, X
s O
e O
t O
, X
t O
o O
, X
5 X
0 X
, X
a O
n O
d O
, X
w O
e O
, X
u O
s O
e O
, X
6 X
, X
p X
a X
r X
a X
l X
l X
e X
l X
, X
h X
e X
a X
d X
s X
, X
o O
n O
, X
e O
a O
c O
h O
, X
i X
n X
p X
u X
t X
 
O X
u X
r X
, X
T X
R X
, X
( X
, X
V X
a X
s X
w X
a X
n X
i X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
7 X
, X
) X
, X
m O
o O
d O
e O
l O
, X
u O
s O
e O
s O
, X
3 X
0 X
0 X
, X
d X
i X
m X
e X
n X
s X
i X
o X
n X
a X
l X
, X
e X
m X
b X
e X
d X
d X
i X
n X
g X
s X
, X
a O
n O
d O
, X
h X
i X
d X
d X
e X
n X
, X
s X
t X
a X
t X
e X
s X
, X
, X
, X
2 X
, X
l X
a X
y X
e X
r X
s X
, X
a O
n O
d O
, X
2 X
, X
a X
t X
t X
e X
n X
t X
i X
o X
n X
, X
h X
e X
a X
d X
s X
, X
w O
i O
t O
h O
, X
n O
o O
, X
d X
r X
o X
p X
o X
u X
t X
 
F X
o X
r X
, X
C X
o X
n X
t X
e X
x X
t X
- X
K X
n X
o X
w X
l X
e X
d X
g X
e X
- X
A X
t X
t X
e X
n X
t X
i X
o X
n X
, X
D X
e X
c X
o X
d X
e X
r X
, X
m O
o O
d O
e O
l O
s O
, X
, X
, X
t O
h O
e O
, X
l X
a X
y X
e X
r X
s X
, X
o O
f O
, X
b O
o O
t O
h O
, X
e X
n X
c X
o X
d X
e X
r X
, X
a O
n O
d O
, X
d X
e X
c X
o X
d X
e X
r X
, X
a O
r O
e O
, X
s O
e O
t O
, X
t O
o O
, X
3 X
 
S X
o X
m X
e X
, X
o O
f O
, X
t O
h O
e O
, X
s O
i O
m O
i O
l O
a O
r O
, X
t X
o X
p X
i X
c X
s X
, X
a O
r O
e O
, X
s O
e O
l O
e O
c O
t O
e O
d O
, X
m X
a X
n X
u X
a X
l X
l X
y X
, X
f O
r O
o O
m O
, X
t O
h O
e O
, X
R X
a X
n X
d X
- X
b X
i X
n X
a X
r X
y X
, X
a O
n O
d O
, X
B X
i X
D X
A X
F X
, X
t O
o O
p O
i O
c O
, X
l X
i X
s X
t X
s X
, X
a O
n O
d O
, X
s O
h O
o O
w O
n O
, X
i O
n O
, X
T X
a X
b X
l X
e X
, X
4 X
, X
f O
o O
r O
, X
c X
o X
m X
p X
a X
r X
i X
s X
o X
n X
 
F X
o X
r X
, X
A X
M X
R X
- X
e X
v X
a X
l X
u X
a X
t X
i X
o X
n X
, X
, X
, X
r O
e O
s O
u O
l O
t O
s O
, X
a X
b X
l X
a X
t X
i X
n X
g X
, X
r X
e X
l X
a X
t X
i X
o X
n X
s X
, X
b O
e O
t O
w O
e O
e O
n O
, X
e O
n O
t O
i O
t O
i O
e O
s O
, X
a O
n O
d O
, X
t X
o X
k X
e X
n X
s X
, X
, X
, X
a O
n O
d O
, X
r X
e X
l X
a X
t X
i X
o X
n X
s X
, X
b O
e O
t O
w O
e O
e O
n O
, X
e O
n O
t O
i O
t O
i O
e O
s O
, X
, X
, X
a O
r O
e O
, X
s O
h O
o O
w O
n O
, X
i O
n O
, X
T X
a X
b X
l X
e X
, X
5 X
 
W X
e X
, X
a X
n X
a X
l X
y X
z X
e X
, X
o O
u O
r O
, X
m O
o O
d O
e O
l O
, X
c X
h X
o X
i X
c X
e X
s X
, X
o O
n O
, X
o O
u O
r O
, X
d O
e O
v O
e O
l O
o O
p O
m O
e O
n O
t O
, X
d O
a O
t O
a O
, X
( X
, X
5 X
, X
, X
0 X
0 X
6 X
, X
s O
e O
n O
t O
e O
n O
c O
e O
s O
, X
f O
r O
o O
m O
, X
Y B-D
e I-D
l I-D
p I-D
, X
) X
, X
a O
n O
d O
, X
h X
e X
l X
d X
- X
o X
u X
t X
, X
G X
E X
O X
, X
t O
e O
s O
t O
, X
s X
e X
t X
 
W X
e X
, X
a X
d X
a X
p X
t X
, X
ﬁ X
r X
s X
t X
, X
t O
o O
, X
t O
h O
e O
, X
I X
W X
S X
L X
T X
, X
2 X
0 X
1 X
6 X
, X
T X
E X
D X
, X
t O
a O
s O
k O
, X
( X
, X
C X
e X
t X
t X
o X
l X
o X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
6 X
, X
) X
, X
, X
, X
a O
n O
d O
, X
t O
h O
e O
n O
, X
s X
e X
q X
u X
e X
n X
t X
i X
a X
l X
l X
y X
, X
t O
o O
, X
t O
h O
e O
, X
A X
P X
E X
, X
2 X
0 X
1 X
7 X
, X
I X
T X
, X
t O
a O
s O
k O
, X
( X
, X
T X
u X
r X
c X
h X
i X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
7 X
, X
) X
 
I X
n X
, X
m X
u X
l X
t X
i X
l X
i X
n X
g X
u X
a X
l X
, X
t O
r O
a O
i O
n O
i O
n O
g O
, X
, X
, X
c X
e X
r X
t X
a X
i X
n X
, X
a X
s X
p X
e X
c X
t X
s X
, X
o O
f O
, X
t O
h O
e O
, X
t O
a O
s O
k O
, X
a O
t O
, X
h X
a X
n X
d X
, X
, X
, X
s O
u O
c O
h O
, X
a O
s O
, X
t X
a X
g X
, X
d X
i X
s X
t X
r X
i X
b X
u X
t X
i X
o X
n X
, X
a O
n O
d O
, X
B O
I O
O O
, X
c X
o X
n X
s X
t X
r X
a X
i X
n X
t X
s X
, X
h O
a O
v O
e O
, X
t O
o O
, X
b O
e O
, X
l X
e X
a X
r X
n X
e X
d X
, X
o O
n O
l O
y O
, X
o X
n X
c X
e X
, X
, X
, X
w O
h O
i O
l O
e O
, X
t O
h O
e O
y O
, X
h O
a O
v O
e O
, X
t O
o O
, X
b O
e O
, X
s X
e X
p X
a X
r X
a X
t X
e X
l X
y X
, X
l X
e X
a X
r X
n X
e X
d X
, X
o O
n O
, X
e O
a O
c O
h O
, X
l O
a O
n O
g O
u O
a O
g O
e O
, X
i O
n O
, X
m X
o X
n X
o X
l X
i X
n X
g X
u X
a X
l X
, X
t X
r X
a X
i X
n X
i X
n X
g X
 
H X
o X
w X
e X
v X
e X
r X
, X
, X
, X
n X
e X
g X
l X
m X
, X
h O
a O
s O
, X
t O
h O
e O
, X
h X
i X
g X
h X
e X
s X
t X
, X
e X
x X
p X
l X
a X
n X
a X
t X
o X
r X
y X
, X
v O
a O
l O
u O
e O
, X
f O
o O
r O
, X
v X
o X
l X
a X
t X
i X
l X
i X
t X
y X
 
T X
h X
e X
, X
s X
p X
a X
n X
, X
i O
s O
, X
a X
v X
e X
r X
a X
g X
e X
d X
, X
o O
v O
e O
r O
, X
t O
h O
e O
, X
l X
a X
y X
e X
r X
s X
, X
a O
n O
d O
, X
h X
e X
a X
d X
s X
 
T X
h X
e X
r X
e X
f X
o X
r X
e X
, X
, X
, X
i O
n O
, X
t O
h O
e O
, X
c X
a X
s X
e X
, X
w O
h O
e O
r O
e O
, X
l X
e X
s X
s X
, X
m X
e X
m X
o X
r X
y X
, X
f X
o X
o X
t X
p X
r X
i X
n X
t X
, X
o O
r O
, X
l X
i X
t X
t X
l X
e X
, X
t O
r O
a O
i O
n O
i O
n O
g O
, X
i O
s O
, X
p X
r X
e X
f X
e X
r X
r X
e X
d X
, X
, X
, X
A X
d X
v X
T X
, X
a O
n O
d O
, X
C X
M X
L X
A X
- X
A X
L X
S X
T X
M X
, X
c X
o X
u X
l X
d X
, X
b O
e O
, X
m O
o O
r O
e O
, X
j X
u X
d X
i X
c X
i X
o X
u X
s X
, X
c X
h X
o X
i X
c X
e X
s X
, X
. X
 
F X
o X
r X
, X
b O
o O
t O
h O
, X
t O
h O
e O
, X
r O
e O
a O
l O
, X
c X
h X
a X
n X
g X
e X
, X
i O
n O
, X
T X
a X
b X
l X
e X
, X
3 X
, X
a O
n O
d O
, X
t O
h O
e O
, X
s X
y X
n X
t X
h X
e X
t X
i X
c X
, X
c X
h X
a X
n X
g X
e X
, X
i O
n O
, X
T X
a X
b X
l X
e X
, X
4 X
, X
, X
, X
w O
e O
, X
f O
i O
n O
d O
, X
t O
h O
a O
t O
, X
C X
M X
L X
A X
- X
A X
L X
S X
T X
M X
, X
i O
s O
, X
b O
e O
s O
t O
, X
a O
t O
, X
d X
i X
f X
f X
e X
r X
e X
n X
t X
i X
a X
t X
i X
n X
g X
, X
b O
e O
t O
w O
e O
e O
n O
, X
t O
h O
e O
, X
s X
t X
a X
b X
l X
e X
, X
a O
n O
d O
, X
t O
h O
e O
, X
c X
h X
a X
n X
g X
e X
, X
c X
l X
a X
s X
s X
e X
s X
, X
f O
o O
r O
, X
b O
o O
t O
h O
, X
d O
a O
t O
a O
s O
e O
t O
s O
, X
( X
, X
5 X
0 X
% X
, X
f O
o O
r O
, X
A X
T X
I X
S X
, X
a O
n O
d O
, X
2 X
6 X
% X
, X
f O
o O
r O
, X
s X
y X
n X
t X
h X
e X
t X
i X
c X
, X
c X
h X
a X
n X
g X
e X
, X
) X
, X
. X
 
I X
n X
, X
t O
h O
i O
s O
, X
c X
i X
r X
c X
u X
m X
s X
t X
a X
n X
c X
e X
, X
, X
, X
w O
e O
, X
c O
a O
n O
, X
l X
e X
v X
e X
r X
a X
g X
e X
, X
t O
h O
e O
, X
d O
e O
v O
e O
l O
o O
p O
m O
e O
n O
t O
, X
a O
n O
d O
, X
t O
e O
s O
t O
, X
s O
e O
t O
, X
f O
r O
o O
m O
, X
T X
E X
D X
, X
t X
a X
l X
k X
s X
, X
f O
o O
r O
, X
e X
v X
a X
l X
u X
a X
t X
i X
o X
n X
 
D X
e X
p X
e X
n X
d X
i X
n X
g X
, X
o O
n O
, X
t O
h O
e O
, X
m O
o O
d O
e O
l O
, X
, X
, X
w O
e O
, X
t O
r O
a O
i O
n O
, X
G X
R X
U X
, X
e X
m X
b X
e X
d X
d X
i X
n X
g X
s X
, X
o O
v O
e O
r O
, X
w X
h X
o X
l X
e X
, X
c X
a X
l X
l X
s X
, X
, X
, X
q X
u X
e X
s X
t X
i X
o X
n X
- X
a X
n X
s X
w X
e X
r X
, X
s X
e X
c X
t X
i X
o X
n X
s X
, X
o O
n O
l O
y O
, X
, X
, X
a O
n O
d O
, X
i X
n X
d X
i X
v X
i X
d X
u X
a X
l X
, X
t X
u X
r X
n X
s X
 
I X
n X
, X
o O
u O
r O
, X
c X
a X
s X
e X
, X
, X
, X
t O
h O
e O
, X
a X
r X
m X
s X
, X
a O
r O
e O
, X
t O
h O
e O
, X
f O
o O
u O
r O
, X
f X
e X
e X
d X
b X
a X
c X
k X
, X
t X
y X
p X
e X
s X
 
T X
h X
e X
, X
C X
h X
i X
n X
e X
s X
e X
, X
p X
a X
r X
s X
e X
r X
s X
, X
a O
r O
e O
, X
t O
r O
a O
i O
n O
e O
d O
, X
o O
n O
, X
t O
h O
e O
, X
t O
r O
a O
i O
n O
i O
n O
g O
, X
s O
e O
c O
t O
i O
o O
n O
, X
o O
f O
, X
t O
h O
e O
, X
Q X
u X
e X
s X
t X
i X
o X
n X
s X
, X
( X
, X
S X
S X
T X
, X
) X
, X
v X
5 X
, X
. X
1 X
, X
( X
, X
X X
u X
e X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
0 X
5 X
, X
) X
, X
, X
, X
c X
o X
n X
s X
i X
s X
t X
i X
n X
g X
, X
p X
r X
i X
m X
a X
r X
i X
l X
y X
, X
o O
f O
, X
n X
e X
w X
s X
w X
i X
r X
e X
 
T X
h X
i X
s X
, X
m X
a X
y X
, X
b O
e O
, X
a X
t X
t X
r X
i X
b X
u X
t X
e X
d X
, X
t O
o O
, X
a O
, X
s X
l X
i X
g X
h X
t X
l X
y X
, X
b O
e O
t O
t O
e O
r O
, X
r X
o X
b X
u X
s X
t X
n X
e X
s X
s X
, X
o O
f O
, X
N X
M X
F X
, X
t O
o O
, X
t O
h O
e O
, X
s X
h X
o X
r X
t X
, X
d X
o X
c X
u X
m X
e X
n X
t X
, X
l X
e X
n X
g X
t X
h X
s X
 
O X
u X
r X
, X
p O
r O
o O
p O
o O
s O
e O
d O
, X
T X
r X
a X
n X
s X
f X
o X
r X
m X
e X
r X
s X
, X
n X
o X
t X
a X
b X
l X
y X
, X
p O
e O
r O
f O
o O
r O
m O
s O
, X
b O
e O
t O
t O
e O
r O
, X
t O
h O
a O
n O
, X
o O
t O
h O
e O
r O
, X
b O
a O
s O
e O
l O
i O
n O
e O
s O
, X
, X
, X
i O
n O
c O
l O
u O
d O
i O
n O
g O
, X
t O
h O
e O
, X
s X
t X
r X
o X
n X
g X
, X
b O
a O
s O
e O
l O
i O
n O
e O
, X
I X
n X
- X
O X
r X
d X
e X
r X
, X
a O
n O
d O
, X
A X
B X
S X
- X
L X
S X
T X
M X
, X
i O
n O
, X
a O
l O
l O
, X
c X
a X
s X
e X
s X
 
T X
o X
, X
e X
n X
s X
u X
r X
e X
, X
a O
, X
f X
a X
i X
r X
e X
r X
, X
c O
o O
m O
p O
a O
r O
i O
s O
o O
n O
, X
w O
i O
t O
h O
, X
t O
h O
e O
, X
m O
o O
d O
e O
l O
s O
, X
w O
i O
t O
h O
o O
u O
t O
, X
B X
E X
A X
e X
n X
t X
, X
w O
e O
, X
e X
x X
p X
a X
n X
d X
, X
t O
h O
e O
, X
b X
a X
s X
i X
c X
, X
f O
e O
a O
t O
u O
r O
e O
, X
s X
e X
t X
s X
 
T X
h X
i X
s X
, X
a X
l X
l X
o X
w X
s X
, X
u X
s X
, X
t O
o O
, X
u O
s O
e O
, X
a O
, X
g X
e X
n X
e X
r X
a X
l X
, X
l O
a O
n O
g O
u O
a O
g O
e O
, X
s X
i X
m X
p X
l X
i X
ﬁ X
c X
a X
t X
i X
o X
n X
, X
m O
o O
d O
e O
l O
, X
, X
, X
w O
i O
t O
h O
, X
a O
, X
d X
o X
m X
a X
i X
n X
- X
s X
p X
e X
c X
i X
ﬁ X
c X
, X
p X
h X
r X
a X
s X
e X
, X
t O
a O
b O
l O
e O
, X
a O
n O
d O
, X
e X
f X
f X
e X
c X
t X
i X
v X
e X
l X
y X
, X
s X
i X
m X
p X
l X
i X
f X
y X
, X
c X
o X
m X
p X
l X
e X
x X
, X
v X
o X
c X
a X
b X
u X
l X
a X
r X
y X
, X
f O
r O
o O
m O
, X
t O
h O
e O
, X
( X
, X
c X
l X
i X
n X
i X
c X
a X
l X
, X
) X
, X
d X
o X
m X
a X
i X
n X
 
F X
i X
r X
s X
t X
, X
, X
, X
t O
h O
e O
, X
n O
e O
w O
s O
, X
r O
e O
c O
o O
m O
m O
e O
n O
d O
a O
t O
i O
o O
n O
, X
m O
e O
t O
h O
o O
d O
s O
, X
( X
, X
e X
, X
. X
g X
, X
. X
, X
I X
M X
N X
, X
, X
, X
H X
F X
F X
N X
, X
a O
n O
d O
, X
R X
M X
F X
N X
, X
) X
, X
w O
h O
i O
c O
h O
, X
u O
s O
e O
, X
n X
e X
u X
r X
a X
l X
, X
n X
e X
t X
- X
w X
o X
r X
k X
s X
, X
t O
o O
, X
l O
e O
a O
r O
n O
, X
n O
e O
w O
s O
, X
a O
n O
d O
, X
u O
s O
e O
r O
, X
r O
e O
p O
r O
e O
s O
e O
n O
t O
a O
t O
i O
o O
n O
s O
, X
c O
a O
n O
, X
s X
i X
g X
n X
i X
ﬁ X
c X
a X
n X
t X
l X
y X
, X
o X
u X
t X
p X
e X
r X
f X
o X
r X
m X
, X
t O
h O
e O
, X
m O
e O
t O
h O
o O
d O
s O
, X
u O
s O
i O
n O
g O
, X
m X
a X
n X
u X
a X
l X
, X
f O
e O
a O
t O
u O
r O
e O
, X
e X
n X
g X
i X
n X
e X
e X
r X
i X
n X
g X
, X
( X
, X
e X
, X
. X
g X
, X
. X
, X
H X
F X
F X
N X
, X
, X
, X
L B-M
D I-M
A I-M
, X
, X
, X
R X
R X
, X
, X
, X
a O
n O
d O
, X
L X
S X
T X
M X
s X
, X
, X
) X
 
I X
n X
, X
t O
h O
i O
s O
, X
w X
a X
y X
, X
, X
, X
I X
T X
E X
+ X
C X
K X
A X
D X
, X
i O
s O
, X
ﬁ X
r X
s X
t X
l X
y X
, X
t O
r O
a O
i O
n O
e O
d O
, X
o O
n O
, X
u O
n O
